PersonID,country,source,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screensize,uniquenetworklocation,hand,religion,orientation,race,voted,married,familysize,major
142,US,2,2,141,126,1,1,1,1,1,7,1,1,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,14,2,1,1,7,3,60,2,1,1,
143,GB,0,221,176,118,7,5,3,5,6,2,7,3,5,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,3,2,1,42,2,1,2,12,1,70,2,2,1,sociology and psychology
144,HU,2,2,407,269,2,2,3,6,6,6,2,2,2,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,1,1,21,2,1,1,6,1,30,2,1,4,medicine
145,GB,2,5,172,295,4,2,6,4,6,4,7,1,4,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,2,1,71,2,1,1,12,1,60,2,2,1,geography
146,US,2,2,179,199,6,7,6,7,3,7,7,7,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,14,2,1,2,12,2,60,2,1,5,
147,US,2,3,192,194,6,6,7,6,5,5,6,4,3,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,2,1,37,1,1,1,12,1,60,1,1,2,Theatre
148,US,2,2,89,88,1,3,1,7,2,7,6,6,1,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,20,2,1,1,2,2,60,2,1,4,
149,KR,2,432,413,156,5,2,2,2,6,6,5,5,6,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,2,3,2,26,2,1,3,12,5,10,1,1,1,English
150,US,0,5,288,147,3,5,6,4,7,7,4,3,5,2,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,3,1,1,1,32,1,1,1,5,1,60,2,2,6,Construction Management
151,FI,2,7,236,752,2,7,6,6,2,7,1,5,2,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,3,2,13,1,1,1,7,2,60,2,1,4,
152,IN,2,12,245,205,5,7,1,4,5,5,6,6,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,2,1,2,24,2,1,1,8,3,10,2,1,0,mechancial engineering
153,IE,0,7,240,316,6,5,2,5,6,6,7,6,3,2,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,67,2,1,1,4,1,60,2,3,5,
154,AU,2,8,343,256,3,3,3,6,5,5,6,5,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,16,2,1,1,12,2,60,2,1,3,
155,US,2,3,355,171,2,5,7,5,7,7,7,1,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,3,1,18,2,1,1,4,1,70,2,1,4,
156,US,2,4,399,314,1,4,6,4,2,7,1,4,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,23,2,1,1,2,1,60,2,2,5,
157,RS,2,7,160,122,7,4,7,5,7,2,6,3,6,2,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,3,2,2,42,2,1,1,2,1,60,1,1,2,logistics
158,NO,2,2,188,156,7,5,4,5,6,3,6,7,3,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,20,2,1,1,4,1,60,1,1,3,
159,US,2,5,115,130,1,3,7,7,5,6,7,5,3,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,3,1,1,34,2,1,1,4,3,60,1,1,1,History
160,CZ,2,13,231,136,6,4,6,3,5,5,3,2,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,44,2,1,2,1,1,60,2,3,2,computer science
161,PL,2,606,314,243,6,7,5,3,7,5,4,3,3,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,3,1,2,16,2,1,1,2,1,60,2,1,1,
162,PL,2,2,157,126,2,4,4,6,5,5,4,4,5,3,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,17,1,1,1,1,1,60,2,1,2,
163,US,2,3146,315,311,5,5,5,5,6,5,5,4,3,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,32,2,1,1,7,1,10,2,3,4,
164,GB,0,21,320,313,6,0,4,5,5,2,7,2,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,19,1,1,1,2,1,60,2,1,2,Drawing 
165,US,2,2,117,123,5,3,1,1,5,3,7,5,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,16,2,2,1,2,1,60,2,1,3,
166,US,2,3,202,133,5,6,6,7,6,6,7,6,5,4,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,3,2,1,18,2,2,1,4,1,60,2,1,3,
167,US,2,3,216,148,3,5,6,3,6,5,6,2,7,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,17,2,2,1,7,1,60,2,1,5,
168,GB,2,3,89,121,1,4,7,7,5,5,6,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,36,1,1,1,6,3,60,1,3,2,
169,HU,0,3,149,81,6,6,6,1,6,5,4,3,7,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,2,20,2,1,1,2,1,60,1,1,3,
170,IT,2,6,169,246,1,6,4,7,5,7,6,5,1,3,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,4,2,2,2,27,2,1,2,2,1,60,1,1,1,Food Science
171,CA,2,304,168,70,1,5,5,5,5,7,1,3,6,7,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,1,24,2,1,1,12,1,60,2,1,2,
172,GB,0,2871,195,118,5,6,5,6,6,6,6,3,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,3,2,1,23,2,1,1,1,5,60,2,1,2,media
173,BR,2,17,159,108,2,6,5,6,5,7,5,3,3,5,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,2,2,27,2,1,1,1,2,60,1,1,2,History
174,US,2,2,120,102,2,2,5,5,3,5,5,3,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,17,1,1,1,1,2,60,2,1,1,
175,US,2,1,177,84,1,7,7,7,5,7,5,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,19,1,1,1,2,1,60,2,1,2,
176,US,2,5,129,138,1,6,7,5,5,7,3,7,1,7,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,3,1,15,1,1,1,2,5,60,2,1,1,
177,US,2,2,297,213,1,7,5,6,5,1,7,5,2,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,35,1,1,1,7,1,60,2,2,1,Real estate
178,US,0,9,126,170,5,5,3,4,6,4,6,5,6,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,3,2,1,46,1,1,2,1,1,60,1,2,2,Accounting
179,US,2,15,166,149,1,2,5,7,5,7,6,3,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,14,1,1,1,7,1,60,2,1,3,
180,US,2,6,178,141,6,3,7,5,7,3,6,1,6,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,1,1,21,2,1,1,4,1,60,1,1,2,Biology
181,PH,2,5,248,220,5,2,5,1,4,3,6,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,13,2,1,1,4,1,10,2,1,3,psychology
182,IT,2,1,217,184,2,5,4,4,3,6,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,22,2,1,2,2,1,60,1,1,2,it
183,US,2,382,110,59,1,1,7,7,5,6,6,1,5,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,2,1,16,2,1,2,2,3,60,2,1,11,
184,RS,2,3,232,191,2,6,2,1,4,7,2,6,5,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,2,14,1,1,1,7,0,60,2,1,1,
185,RO,2,4,197,141,6,4,5,5,6,5,7,4,3,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,2,3,1,2,16,2,1,1,4,4,60,2,2,2,civil engineering
186,DE,2,186,380,133,5,5,2,6,4,6,5,5,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,21,2,1,1,2,1,60,2,1,3,
187,GB,2,7,200,82,5,5,3,5,5,3,5,3,3,5,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,3,3,1,1,18,1,1,1,2,2,60,2,1,2,Modern history and politics
188,US,2,2,204,99,6,6,6,5,7,5,7,6,5,3,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,1,30,2,1,1,2,1,60,1,2,2,
189,DE,2,6,136,97,1,4,1,7,1,7,2,7,1,7,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,2,18,2,1,1,1,1,60,2,1,3,
190,US,2,9,207,147,7,7,5,5,6,2,6,5,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,15,1,1,1,9,2,60,2,1,2,
191,GB,2,219,115,124,1,1,1,7,1,7,1,7,1,7,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,20,2,1,1,1,1,60,2,2,4,IT
192,US,2,3,119,100,5,5,3,6,6,3,7,7,3,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,24,1,1,1,2,1,60,1,1,2,
193,US,2,8,350,225,3,5,7,7,7,5,7,1,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,3,3,2,1,26,2,1,1,6,0,10,1,1,3,Chemical Engineering
194,US,2,3,143,119,1,7,3,6,2,1,1,5,2,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,38,2,1,1,4,1,60,1,2,2,Criminal Justice
195,US,2,19,256,231,5,1,4,7,5,6,7,2,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,38,1,1,1,1,2,60,1,1,5,Communication 
196,US,0,41,313,247,2,2,4,5,4,6,6,5,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,21,2,1,1,2,1,10,2,1,2,Psychology
197,GB,2,3,179,210,5,6,6,6,6,5,6,3,5,4,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,3,2,1,55,2,1,1,2,1,60,1,1,6,education/community studies
198,US,2,522,252,193,4,5,5,5,6,6,5,6,5,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,49,2,1,1,1,3,60,1,2,3,Marketing & Computer Science
199,US,1,27,442,386,7,1,3,5,5,1,7,6,2,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,2,1,42,2,1,1,7,1,60,1,3,1,sociology
200,US,1,4,248,192,7,5,6,7,6,5,7,3,4,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,3,3,2,1,23,1,1,1,1,1,60,1,1,5,Criminal justice
201,US,2,1,141,67,5,7,7,6,6,5,2,3,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,16,2,1,1,1,1,60,2,1,2,
202,US,2,6,196,106,4,3,5,4,7,3,6,3,5,3,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,1,45,2,1,2,4,1,60,1,2,3,Computer Science
203,US,2,427,422,136,1,1,7,6,5,7,7,5,1,5,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,2,1,1,19,1,1,1,1,1,60,1,1,2,
204,MX,2,6,145,147,1,4,4,5,4,6,5,3,1,6,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,2,18,1,1,1,4,3,70,2,1,2,
205,US,2,27,405,152,1,1,3,3,5,6,7,3,5,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,3,1,2,1,35,2,1,1,1,2,60,,2,3,English
206,US,2,7,212,110,1,1,3,7,3,7,6,7,1,2,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,1,2,1,19,2,1,1,2,2,60,1,2,6,
207,US,2,17,37351,102,2,5,4,4,6,6,3,4,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,2,3,2,1,19,2,1,2,2,3,60,1,1,1,
208,IT,2,3,233,188,5,4,3,5,5,6,4,5,4,2,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,2,2,1,2,17,1,1,1,2,1,60,2,1,2,
209,IN,2,686,180,168,7,5,6,3,5,7,7,3,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,16,1,1,1,8,1,70,2,1,2,Psychology
210,AU,0,4,121,134,2,6,5,4,3,6,7,5,6,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,19,1,1,1,3,2,10,2,1,2,computer science
211,GB,2,2,179,105,1,5,2,7,5,7,6,7,5,6,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,2,1,1,15,2,1,1,1,1,60,2,1,5,
212,US,2,2,167,148,5,6,6,5,7,3,6,2,5,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,35,2,1,1,2,1,60,1,2,2,English
213,US,2,2,303,152,4,5,6,4,4,5,6,4,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,3,2,1,29,2,1,1,7,5,60,1,2,4,electrical engineering
214,FR,2,2,172,145,6,7,6,1,6,7,7,2,7,3,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,2,1,2,18,2,1,1,1,1,60,2,1,2,General engineering
215,,2,19,246,143,5,5,5,5,5,5,5,3,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,1,1,41,2,1,1,4,1,60,2,1,4,science
216,CA,2,27,187,96,5,3,3,5,5,4,6,5,1,4,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,1,18,1,1,1,7,3,70,2,1,3,
217,US,2,7,255,363,4,6,7,7,2,4,1,5,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,36,1,1,1,7,1,60,1,1,2,
218,US,2,4,172,144,2,6,6,6,6,6,2,3,6,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,3,1,1,47,1,1,1,7,1,60,2,2,6,Engineering/Business
219,US,2,5,147,127,4,5,7,4,6,2,5,2,5,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,33,2,1,1,4,1,70,1,1,8,
220,MY,1,7,302,238,4,6,7,7,5,6,6,6,6,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,2,2,1,29,1,1,1,10,0,10,2,1,5,finance
221,FR,2,32,565,248,1,1,7,6,6,7,7,7,2,2,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,2,2,1,2,20,2,1,1,1,1,60,1,1,1,Biology
222,US,2,1636,98,53,6,5,3,7,7,2,5,6,1,7,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,17,2,1,1,1,4,60,2,1,2,
223,GB,2,12,154,148,6,1,6,7,4,7,7,7,4,4,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,1,54,1,1,1,6,1,60,2,2,2,librarianship
224,US,2,1,430,262,2,5,5,5,4,6,4,2,3,2,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,3,2,2,19,1,1,1,4,2,70,2,1,3,Architecture
225,US,2,2,359,364,4,5,7,5,4,7,6,4,3,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,18,1,1,1,7,1,30,1,1,2,
226,PH,2,12,135,124,2,2,4,6,5,7,7,5,2,4,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3,2,2,14,1,1,2,4,5,10,2,1,2,
227,US,1,39,173,209,2,5,5,6,6,5,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,13,1,1,1,1,1,60,2,1,3,
228,US,1,3,108,150,2,6,6,5,3,6,5,2,5,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,2,1,17,1,1,1,1,1,60,2,1,1,
229,,2,100,244,254724,2,5,3,4,2,4,2,1,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,30,2,1,3,7,1,60,1,2,3,Mechanical engineering
230,AU,1,24,104,156,5,4,3,2,7,2,5,7,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,15,1,1,1,2,2,60,2,1,1,
231,PH,2,2,329,197,2,5,0,5,3,5,5,3,2,4,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,2,16,1,1,1,2,2,10,2,1,1,Psychology
232,GB,2,1,164,149,2,3,4,5,3,7,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,17,2,1,1,1,2,60,2,1,4,
233,RO,2,6,246,170,5,5,4,6,4,2,1,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,1,2,35,1,1,1,7,1,60,1,2,2,Geography
234,IN,2,2,194,119,1,2,6,7,2,7,7,5,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,18,2,1,1,8,1,10,,1,2,
235,US,2,3,94,96,3,1,7,1,5,7,7,1,7,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,1,2,1,18,1,1,2,1,1,60,2,2,8,
236,US,0,7,393,260,6,2,5,7,7,3,7,3,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,3,1,2,22,2,1,1,8,1,10,2,1,2,mechanical engineering
237,US,2,5,130,131,2,3,5,3,6,7,7,4,5,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,3,2,2,25,1,2,1,2,1,70,2,1,2,MBA
238,US,2,5,302,171,1,2,3,7,3,7,6,5,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,27,1,1,1,7,1,60,2,2,6,
239,US,2,1,279,199,4,1,6,5,7,4,6,2,4,2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,3,2,1,1,55,2,1,2,4,1,60,1,3,4,Geology
240,US,2,203,569,112,3,2,1,1,5,6,1,7,2,7,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,17,2,1,1,12,2,70,2,1,4,
241,US,2,3,134,222,5,4,3,6,6,6,0,7,2,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,16,1,1,1,2,5,60,2,1,2,
242,CA,2,10,142,97,2,1,5,6,5,7,5,5,4,7,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,2,2,55,1,1,1,1,1,60,2,3,3,
243,US,2,287,215,216,7,5,5,6,7,3,5,5,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,28,2,1,1,7,1,60,2,3,9,
244,US,2,2,263,139,3,2,3,1,5,7,6,5,4,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,2,1,1,19,2,1,1,1,1,10,1,1,2,Biochemistry and Cell Biology
245,PL,2,18,352,101,6,6,1,5,6,5,3,3,1,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,3,1,2,19,2,1,1,2,1,60,2,1,1,IT
246,AU,2,5,242,183,5,1,6,6,6,3,6,4,3,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,3,2,2,40,2,1,1,3,1,10,2,1,3,pharmacy
247,FI,2,84,217,125,1,6,1,6,5,6,2,6,1,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2,2,17,2,1,1,1,1,60,2,1,2,
248,US,2,5,260,111,1,5,6,6,2,6,2,1,3,4,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,3,2,1,1,20,2,1,1,4,1,60,1,1,1,History and International Relations
249,RO,2,2,215,181,2,7,6,7,1,4,5,4,4,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,2,1,2,2,46,2,1,1,7,1,60,1,2,2,
250,ES,0,10,179,187,2,6,4,7,3,5,6,2,1,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,2,23,2,1,1,2,1,60,2,1,1,
251,DE,2,82,95,69,1,6,5,6,6,7,3,5,5,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,2,21,2,1,1,2,1,60,2,1,2,
252,ID,0,12,405,152,6,6,5,6,7,5,7,3,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,21,2,1,1,10,1,10,1,1,3,international relations
253,DE,0,32,186,171,1,2,1,7,1,7,6,5,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,18,1,1,1,4,4,60,2,1,2,
254,US,2,51,143,466,2,4,3,2,3,4,3,5,6,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,2,44,2,1,2,6,4,40,1,1,3,english
255,US,2,22,305,186,5,5,6,3,6,4,2,3,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,18,2,1,1,0,1,60,1,1,4,
256,US,2,1,357,191,5,3,5,5,2,6,6,6,4,2,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,2,1,15,2,1,1,9,3,70,2,1,3,
257,SG,0,10,182,222,4,5,6,7,5,6,6,4,4,5,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,3,2,2,21,1,1,1,10,1,10,2,1,5,
258,DE,0,23,345,271,5,5,3,5,4,5,4,6,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,17,1,1,2,2,2,60,2,1,4,
259,US,2,4,192,199,3,4,5,1,6,5,4,5,7,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,1,1,1,53,2,1,1,12,1,60,1,2,3,Computer Science
260,PH,0,5,192,186,3,4,3,6,5,2,6,6,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3,2,2,2,19,2,2,1,7,1,10,2,1,3,Psychology 
261,ID,0,7,306,273,5,7,6,6,5,5,7,1,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,2,22,1,1,2,10,1,10,1,1,3,Economics
262,ID,0,140,167,235,1,1,6,7,4,6,7,6,2,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,2,3,2,1,20,1,1,1,10,1,70,1,1,4,management business
263,ID,0,10,181,232,5,7,7,7,6,4,4,4,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,21,1,1,1,10,1,60,2,1,2,Public relations
264,ES,2,9,118,104,3,3,7,5,7,7,7,1,5,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,3,2,2,35,2,1,1,2,2,60,1,1,2,Physics
265,AU,2,12,158,171,5,5,5,5,6,5,3,5,2,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,50,2,1,1,1,1,60,1,1,3,engineering
266,PH,0,3,212,200,3,5,3,6,6,2,6,6,4,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,19,2,2,1,7,1,10,2,1,3,PSYCHOLOGY
267,ID,0,35,279,243,6,4,4,6,6,3,6,7,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,2,2,20,1,1,1,10,1,10,1,1,3,Marketing Communication
268,GB,0,5,204,103,1,7,1,7,1,5,6,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,21,2,1,1,6,1,60,,1,2,
269,US,2,4,48,125,1,2,3,2,4,7,3,6,7,5,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2,1,1,16,1,2,1,7,1,30,2,1,4,
270,US,2,3,101,95,7,2,6,3,6,1,7,5,5,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,2,1,47,2,1,1,1,1,60,1,2,2,Sociology
271,IE,2,4,135,117,2,5,4,7,2,6,5,4,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,25,1,1,1,4,1,60,1,1,4,Law
272,PT,2,2,205,157,4,3,6,6,6,7,6,1,5,5,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,1,2,25,2,1,1,12,2,60,1,1,2,Animation
273,BR,2,26,849,129,1,5,3,7,6,7,5,4,2,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,2,2,17,2,1,1,0,0,70,2,1,1,
274,GR,2,68,162,158,3,2,5,1,5,5,5,5,6,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2,3,1,2,20,2,1,1,0,1,60,2,1,3,
275,GR,0,1,194,140,5,7,3,7,2,7,6,4,1,2,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,2,3,1,2,19,2,1,1,2,1,60,2,1,2,
276,US,2,21,219,259,3,5,5,7,5,7,6,6,2,6,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,2,1,2,1,48,1,1,1,7,1,60,1,2,3,
277,SG,2,614,207,92,2,6,2,7,6,4,5,6,2,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,17,2,1,2,4,4,70,2,1,4,
278,RO,2,176,600,183,4,5,6,5,6,7,7,5,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,2,31,2,1,1,2,1,60,2,1,2,
279,IN,2,5,150,117,5,5,5,4,5,3,6,5,4,4,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,1,1,28,2,1,2,1,1,10,2,1,2,Fine Arts
280,RO,2,86,269,213,5,4,1,2,4,5,6,6,3,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,3,2,2,20,1,1,1,7,1,60,2,1,1,Geological engineering
281,PH,2,3,192,156,4,4,3,5,7,6,4,7,6,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,1,2,17,1,1,2,4,0,10,2,1,1,
282,US,2,2,104,104,2,4,3,7,3,5,6,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,16,2,1,1,4,1,50,2,1,1,
283,US,0,4,296,81,1,7,5,2,4,7,4,3,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,3,1,1,16,2,1,1,2,2,60,2,1,3,
284,CA,0,49,133,90,7,4,5,3,6,5,7,5,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,15,2,1,1,1,1,60,,1,1,
285,CA,2,5,168,135,2,5,6,3,5,6,4,3,4,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,19,2,2,1,7,1,60,2,1,4,Biology
